lng,lat
-122.4072032,37.7941084
-122.4147983,37.8055442
-122.4221005,37.7930993
-122.4206243,37.752869
-122.4660961,37.7822965
-122.392551,37.7838166
-122.3996472,37.7980137
-122.4092901,37.801277
-122.4121458,37.78139637
-122.4077171,37.7865179
-122.399528,37.79606
-122.4145961,37.7837418
-122.4906773,37.7535201
-122.3894387,37.7838054
-122.4079057,37.7816995
-122.4838982,37.7426067
-122.4139354,37.8055031
-122.4399551,37.715786
-122.4007291,37.7881881
-122.4804198,37.7210109
-122.389121,37.7829125
-122.4116681,37.7872748
-122.3992861,37.7998437
-122.4366526,37.78463533
-122.4120277,37.782164
-122.4815415,37.7428753
-122.3991428,37.7884181
-122.3900357,37.7894315
-122.431039,37.78534589
-122.4138192,37.7389955
-122.3862691,37.76992301
-122.4421723,37.7151537
-122.4116016,37.7841269
-122.4208001,37.7856978
-122.4701217,37.7302128
-122.415505,37.779602
-122.4468185,37.7700845
-122.4023158,37.7863739
-122.3888251,37.7807326
-122.3889481,37.7842053
-122.4571884,37.7812041
-122.422602,37.7712116
-122.4156693,37.7820804
-122.4173523,37.7746331
-122.4013217,37.793593
-122.3945162,37.7951008
-122.409903,37.7876319
-122.3929475,37.77241932
-122.449638,37.7692954
-122.4168721,37.75077181
-122.3961848,37.7774482
-122.4255836,37.7764888
-122.4227951,37.786387
-122.4060622,37.7904313
-122.4467817,37.7881588
-122.4233592,37.7403879
-122.4527676,37.7816376
-122.4675563,37.7639079
-122.4768172,37.780317
-122.4198817,37.7774564
-122.4006711,37.7779723
-122.4050307,37.7309038
-122.4341598,37.7859186
-122.4082898,37.7892017
-122.3925346,37.7765247
-122.3970336,37.7767957
-122.4343798,37.7608713
-122.4371594,37.78361327
-122.478468,37.7209452
-122.4187371,37.7602169
-122.3868229,37.77176016
-122.462054,37.7808511
-122.4173493,37.7803246
-122.4516187,37.7875428
-122.450211,37.7698913
-122.4192563,37.7759612
-122.4836308,37.7426184
-122.4144271,37.7850276
-122.3972783,37.7788083
-122.3910354,37.7898975
-122.414035,37.78464451
-122.4138077,37.7743723
-122.4248345,37.78148108
-122.3923048,37.7898433
-122.4133059,37.8057318
-122.4213067,37.8075859
-122.4187683,37.748956
-122.4204508,37.7818836
-122.3907832,37.77292731
-122.4215421,37.762454
-122.4225416,37.741648
-122.4063437,37.77920911
-122.4047602,37.7765993
-122.4076137,37.8005288
-122.4009587,37.7918216
-122.3943644,37.785065
-122.4228165,37.7935917
-122.4773174,37.7806194
-122.3893506,37.7762321
-122.4611182,37.7828068
-122.4889234,37.7535976
-122.3976607,37.7773039
-122.3922057,37.7923443
-122.4042201,37.777024
-122.4338795,37.76342207
-122.4139874,37.8083857
-122.4217877,37.7828253
-122.403419,37.7928404
-122.4777474,37.7799348
-122.4130298,37.78204073
-122.4156937,37.77498414
-122.420858,37.7910338
-122.4598629,37.7832316
-122.4031418,37.80398693
-122.399126,37.7851372
-122.413237,37.774823
-122.4586147,37.7244999
-122.4016103,37.8003753
-122.4132511,37.8055901
-122.4208981,37.7600863
-122.4004846,37.7802341
-122.3919156,37.7918775
-122.395196,37.7841422
-122.4126678,37.7868578
-122.3906245,37.7922389
-122.4397015,37.7849597
-122.3988159,37.7864425
-122.4046827,37.7878615
-122.4054996,37.76975024
-122.4065482,37.7876833
-122.419869,37.7753001
-122.4333381,37.7899778
-122.4218238,37.777093
-122.4203761,37.7952353
-122.4355837,37.760801
-122.4214549,37.7895662
-122.4059664,37.7896274
-122.3931419,37.79069489
-122.4039508,37.76836463
-122.4615263,37.7830064
-122.4160133,37.7487245
-122.4339355,37.7890452
-122.4012358,37.7796429
-122.4337375,37.7880618
-122.3989827,37.7848638
-122.434514,37.7858736
-122.4029131,37.794773
-122.4597437,37.7830883
-122.4735679,37.7317383
-122.4083846,37.797737
-122.437823,37.774572
-122.4000685,37.78127199
-122.3950718,37.78205376
-122.39967,37.7830788
-122.4051143,37.8065196
-122.4805379,37.7633453
-122.4095508,37.7802005
-122.4791505,37.7802113
-122.4088273,37.77830558
-122.3950147,37.7931986
-122.4222723,37.7908951
-122.4146621,37.7861725
-122.4067578,37.7963427
-122.4044483,37.78789157
-122.4687783,37.7806805
-122.4002161,37.7921451
-122.4081099,37.78710711
-122.4144432,37.8054407
-122.4225841,37.7760436
-122.3930211,37.7773611
-122.4215481,37.7761756
-122.4490713,37.786892
-122.3923592,37.7898869
-122.3945359,37.7775641
-122.40902,37.7976571
-122.3968174,37.7838022
-122.4143326,37.7722245
-122.4533708,37.7818362
-122.4135241,37.7828
-122.4322413,37.7650666
-122.3965423,37.77317856
-122.3950124,37.7906361
-122.4150872,37.8063187
-122.4217201,37.7785673
-122.4326428,37.79006551
-122.4132665,37.7885705
-122.4792155,37.7637279
-122.4287256,37.7662865
-122.4329121,37.7973547
-122.4155194,37.7821191
-122.4108132,37.8005088
-122.4068316,37.78326412
-122.4101664,37.7705752
-122.4287685,37.7667384
-122.3959633,37.7925626
-122.4364327,37.7226806
-122.3918685,37.7821263
-122.4795914,37.742796
-122.3923516,37.781945
-122.4163042,37.7538857
-122.3910698,37.7809182
-122.4518679,37.7690556
-122.465045,37.7811214
-122.4239322,37.7825521
-122.392537,37.7870286
-122.3945466,37.77120635
-122.490457,37.7534418
-122.398734,37.7935127
-122.4375957,37.7208306
-122.4030014,37.8026937
-122.439672,37.78373194
-122.3972175,37.7850164
-122.3924918,37.7886211
-122.4011924,37.7870023
-122.4088186,37.7861119
-122.4220828,37.7856673
-122.4166569,37.7747811
-122.4048999,37.79817
-122.4193962,37.7821821
-122.4289896,37.7516561
-122.4219406,37.7796583
-122.4168504,37.8080309
-122.4241383,37.7830483
-122.4208378,37.7550985
-122.4212679,37.7867137
-122.4223415,37.7825206
-122.4862097,37.74267
-122.4535474,37.72348009
-122.4004491,37.8011802
-122.3940613,37.7801519
-122.426981,37.7692264
-122.3874462,37.7760221
-122.4189284,37.7814605
-122.4400814,37.7868365
-122.4223305,37.7706411
-122.4762504,37.7806742
-122.4037477,37.7957324
-122.4062304,37.7577333
-122.4527042,37.769334
-122.4073085,37.7981968
-122.3964033,37.77727633
-122.4087793,37.7987471
-122.3985484,37.7989814
-122.4027538,37.76773833
-122.4771085,37.74290502
-122.3999124,37.795898
-122.4037724,37.794545
-122.3962732,37.7916417
-122.3915436,37.77318279
-122.4300914,37.7867245
-122.4825904,37.7636292
-122.4225236,37.7865565
-122.496108,37.7758396
-122.3967531,37.7880668
-122.4155374,37.7814239
-122.4069974,37.7912742
-122.4168138,37.77909298
-122.3885399,37.7880287
-122.4042901,37.76968837
-122.4002213,37.7776163
-122.4038347,37.76706933
-122.4003984,37.7995743
-122.3946359,37.78705276
-122.4614094,37.7831607
-122.4232747,37.7938525
-122.4392892,37.8001674
-122.4805833,37.7427524
-122.3979092,37.7961908
-122.4054478,37.7953133
-122.4689876,37.7638451
-122.4742714,37.7637669
-122.4003881,37.7985827
-122.4184287,37.7511635
-122.4151342,37.78450621
-122.4202152,37.7601276
-122.3973651,37.7777873
-122.4173115,37.7762745
-122.4339964,37.7900218
-122.4699164,37.7374043
-122.4351228,37.7886582
-122.4039554,37.7725803
-122.3932314,37.7832783
-122.4097089,37.7974088
-122.4201545,37.7554074
-122.4020381,37.7947133
-122.4803871,37.7210098
-122.4232189,37.7929521
-122.4645726,37.7640389
-122.4111558,37.784724
-122.398807,37.7864495
-122.3945874,37.787091
-122.4081418,37.7948044
-122.4538389,37.7441374
-122.4084235,37.7962417
-122.403345,37.79594581
-122.4020266,37.7970712
-122.4177887,37.7908438
-122.462803,37.7830965
-122.4702421,37.7808867
-122.4064388,37.7924617
-122.418237,37.7780322
-122.4532818,37.7873309
-122.480361,37.7800115
-122.4140979,37.78093632
-122.3930957,37.7902713
-122.4167148,37.7506877
-122.4003107,37.8025189
-122.4237469,37.8061267
-122.399235,37.7933764
-122.4175174,37.7702818
-122.4816036,37.7804297
-122.4195582,37.7806358
-122.4343212,37.7887602
-122.4042934,37.7745151
-122.386257,37.76981382
-122.3920733,37.7795094
-122.4333946,37.7513906
-122.4548187,37.7863134
-122.4805728,37.7217368
-122.4222583,37.7821093
-122.4664732,37.7825088
-122.4000142,37.7729614
-122.4104175,37.7985876
-122.3933501,37.7782551
-122.3901542,37.77205061
-122.4206778,37.7751972
-122.4207825,37.7924715
-122.391824,37.7311605
-122.4468873,37.72072939
-122.4512297,37.769522
-122.4163165,37.8072468
-122.3979163,37.7895909
-122.4177291,37.76347663
-122.396975,37.78273968
-122.4458107,37.7882824
-122.4037954,37.7936287
-122.4264781,37.79817291
-122.4183158,37.7868596
-122.4167475,37.8071921
-122.4184893,37.76368606
-122.4050939,37.7714411
-122.3905901,37.7882669
-122.4024496,37.79993091
-122.4321866,37.7852021
-122.4190399,37.7575482
-122.4219378,37.8064063
-122.4075685,37.7719231
-122.4990241,37.77556874
-122.4490196,37.7868985
-122.4048767,37.7300208
-122.4682558,37.7391813
-122.4675146,37.7821775
-122.42129,37.757557
-122.3937081,37.7828761
-122.4151535,37.7745533
-122.4232407,37.80624191
-122.4324822,37.76487606
-122.4161966,37.7846676
-122.405369,37.7897673
-122.477369,37.7542694
-122.4213494,37.7604422
-122.4187093,37.7887859
-122.466455,37.7651114
-122.4183179,37.7726362
-122.4106469,37.7795395
-122.420484,37.7934118
-122.3980191,37.7803971
-122.4528318,37.7816295
-122.4383124,37.8006157
-122.417953,37.7570456
-122.4160072,37.8053959
-122.4147301,37.7857424
-122.4154166,37.77989161
-122.4033198,37.7936894
-122.4157969,37.775462
-122.4660373,37.7636523
-122.3955408,37.7936181
-122.3961283,37.7926942
-122.410732,37.8000967
-122.4476743,37.7825701
-122.4062486,37.8055284
-122.4628283,37.7829468
-122.4706238,37.7805337
-122.4043485,37.7818446
-122.469469,37.7374752
-122.418621,37.7550747
-122.4222588,37.777863
-122.3935112,37.7891921
-122.4197367,37.7834815
-122.416238,37.7816255
-122.4157285,37.7853944
-122.4006449,37.795449
-122.4157885,37.80778995
-122.4343425,37.7251295
-122.4174857,37.7490234
-122.4030175,37.7954948
-122.4680455,37.7386774
-122.4176893,37.7491212
-122.3950737,37.7904416
-122.4736089,37.74294668
-122.4002392,37.8009694
-122.4186998,37.768296
-122.4860593,37.7426766
-122.3979949,37.7902099
-122.3986193,37.79294202
-122.4166337,37.783483
-122.4176744,37.7522214
-122.405605,37.71207126
-122.4100953,37.796162
-122.4250044,37.7704292
-122.419254,37.7897099
-122.3898661,37.7801996
-122.4150373,37.78368545
-122.4085847,37.7864073
-122.4783486,37.7800441
-122.4407323,37.80030931
-122.4564492,37.7639492
-122.481473,37.7805398
-122.3909254,37.77276406
-122.3885686,37.7845145
-122.4792999,37.7823403
-122.4174334,37.7908061
-122.4557244,37.781269
-122.4085313,37.7528868
-122.4370605,37.7218504
-122.3944834,37.7793329
-122.4225553,37.794957
-122.4114765,37.7871723
-122.3947483,37.77459376
-122.4173701,37.7744137
-122.3984054,37.7791623
-122.4591704,37.7813865
-122.4832124,37.7633624
-122.4014568,37.7967244
-122.4668211,37.7639402
-122.4418096,37.8001721
-122.4058949,37.7577834
-122.4061336,37.7120738
-122.4686427,37.7638602
-122.4187031,37.7634178
-122.398278,37.77180936
-122.3991011,37.77115852
-122.406724,37.766726
-122.4367608,37.78401744
-122.4319322,37.75126
-122.4340583,37.7844203
-122.4412754,37.7878754
-122.4173867,37.7843445
-122.4130724,37.8021906
-122.4217164,37.7642735
-122.4016488,37.8004906
-122.4771845,37.7429017
-122.4695843,37.7810895
-122.4367294,37.7238277
-122.416952,37.7808735
-122.3925693,37.7821194
-122.4027926,37.76816051
-122.4220809,37.7658155
-122.4681744,37.7392779
-122.4811866,37.7633168
-122.4138335,37.788499
-122.4129561,37.805776
-122.4245049,37.7863085
-122.4167704,37.8062477
-122.3907752,37.77200929
-122.390562,37.7880709
-122.3938778,37.7854497
-122.4365603,37.78478245
-122.41095,37.7755702
-122.4104423,37.7660517
-122.3924869,37.7897843
-122.4189039,37.7580304
-122.4242569,37.7767826
-122.3971077,37.7877876
-122.4661885,37.7402919
-122.3952799,37.7936145
-122.4574402,37.7814653
-122.4748837,37.7806768
-122.4175698,37.7701008
-122.4809168,37.780131
-122.420714,37.7809281
-122.4143726,37.7524233
-122.4112549,37.77335134
-122.4219195,37.77695637
-122.4136565,37.7733592
-122.430133,37.7722088
-122.4044624,37.7924324
-122.4187957,37.7870398
-122.4200383,37.7564559
-122.4182595,37.7512986
-122.4794752,37.7807474
-122.4231204,37.7759752
-122.4215977,37.7941733
-122.4192642,37.75989176
-122.4270322,37.7691859
-122.4393293,37.7159344
-122.4079341,37.78624441
-122.4265931,37.7681921
-122.4135627,37.8066523
-122.4154227,37.804039
-122.4183311,37.7909511
-122.4133975,37.7731526
-122.4376169,37.7746357
-122.3987736,37.7791302
-122.4146435,37.7826611
-122.4187102,37.764472
-122.4521369,37.7864489
-122.4048164,37.8048635
-122.4357316,37.78475073
-122.4308802,37.7719892
-122.3876479,37.7865871
-122.3991424,37.7851499
-122.4608101,37.7810402
-122.4005662,37.7725261
-122.4158781,37.8063581
-122.4472544,37.7699045
-122.4210025,37.7800653
-122.393446,37.7808801
-122.4185041,37.7475491
-122.4671022,37.782228
-122.4252743,37.7765283
-122.4355213,37.7235705
-122.4147615,37.7855203
-122.4218648,37.7978069
-122.3968429,37.7890913
-122.3951428,37.78199752
-122.4716041,37.7825434
-122.4202834,37.7504725
-122.4167126,37.7741229
-122.4014623,37.7816627
-122.3957465,37.7925941
-122.4657229,37.7621264
-122.4230058,37.7849262
-122.4349294,37.7253015
-122.3987795,37.7942682
-122.3998306,37.77400826
-122.4152735,37.7758763
-122.4388835,37.7854272
-122.4107401,37.8001378
-122.4214234,37.7842812
-122.4365297,37.7222404
-122.3881082,37.7866413
-122.4438993,37.7826064
-122.4664864,37.7826909
-122.4190905,37.80818069
-122.3927201,37.7913683
-122.4181165,37.7668236
-122.3948533,37.7874789
-122.4002735,37.8024771
-122.4038967,37.76776038
-122.409085,37.7985949
-122.4010903,37.8005614
-122.4122345,37.7722249
-122.3933592,37.7929872
-122.4468568,37.78804951
-122.3926278,37.7929048
-122.4031216,37.7266937
-122.4060048,37.7866271
-122.4212752,37.7885077
-122.4597439,37.7632527
-122.3952103,37.7806981
-122.4002575,37.7942653
-122.4072886,37.798915
-122.4610625,37.7830278
-122.4356088,37.7607995
-122.3966993,37.795823
-122.3991848,37.7736136
-122.4732366,37.7638124
-122.3971362,37.796714
-122.3959425,37.7927504
-122.3973873,37.7928154
-122.3898779,37.7893056
-122.4263438,37.7983144
-122.4384921,37.7845385
-122.4095423,37.7891671
-122.4533231,37.76856554
-122.4190311,37.7602927
-122.431337,37.7860361
-122.4823592,37.7800659
-122.4014755,37.79113783
-122.4118616,37.773835
-122.4685914,37.7638625
-122.4052218,37.7943597
-122.4344629,37.7833034
-122.3946224,37.7964924
-122.3967494,37.7780238
-122.4102408,37.797697
-122.4120714,37.7708233
-122.3944893,37.7896233
-122.4420542,37.8000165
-122.3880553,37.76669928
-122.3961679,37.7929302
-122.4075613,37.7799378
-122.4004655,37.7952312
-122.4214165,37.7588779
-122.3913957,37.7898551
-122.4000747,37.7921632
-122.4200725,37.7754098
-122.467398,37.780528
-122.4061929,37.79349324
-122.4844829,37.742746
-122.42485,37.785733
-122.4964689,37.7758231
-122.4064698,37.7577722
-122.422229,37.7649655
-122.4010871,37.79572054
-122.4636193,37.7634843
-122.4269182,37.7688328
-122.3922319,37.7816011
-122.4339541,37.7256431
-122.4218535,37.7792239
-122.4320018,37.7801471
-122.4223735,37.77109
-122.3997361,37.7976421
-122.4028994,37.7909574
-122.4361566,37.78469748
-122.43135,37.786101
-122.483149,37.74254159
-122.3991811,37.7749018
-122.3880431,37.76657332
-122.4754082,37.7806531
-122.4316971,37.7976337
-122.4194061,37.7846688
-122.422251,37.7841758
-122.402282,37.8004101
-122.4200513,37.7725408
-122.4182865,37.7496772
-122.3908529,37.77292413
-122.4133722,37.7873807
-122.4031231,37.7805926
-122.464641,37.7828632
-122.3885812,37.7882656
-122.3930783,37.7821634
-122.4367027,37.7223237
-122.4034057,37.7828162
-122.4185432,37.7571037
-122.4069186,37.788534
-122.4985226,37.7755917
-122.4099407,37.8012463
-122.4140696,37.7838131
-122.4028329,37.80022066
-122.4190794,37.80813259
-122.4103381,37.7982059
-122.4260076,37.7983572
-122.3994694,37.78816
-122.4044397,37.7304544
-122.4016052,37.7950174
-122.4188875,37.7851086
-122.4759328,37.720716
-122.3978589,37.7951808
-122.4411957,37.7998275
-122.4097514,37.7783925
-122.3908289,37.7718365
-122.4708406,37.7431801
-122.4014001,37.79114744
-122.4203402,37.7536847
-122.4065102,37.7924528
-122.4383601,37.7845553
-122.4123208,37.7755429
-122.4086125,37.7979234
-122.4134442,37.78471971
-122.4017796,37.80263961
-122.3985212,37.7984138
-122.4191614,37.7588181
-122.464347,37.7828347
-122.4402679,37.7159263
-122.4029829,37.78070338
-122.4268568,37.7681923
-122.4155965,37.775417
-122.3941196,37.7833598
-122.4198353,37.7878545
-122.4112855,37.7853646
-122.4157653,37.8042765
-122.4251841,37.7983374
-122.4421242,37.71495
-122.4367503,37.7607287
-122.400351,37.79595511
-122.4107937,37.7842255
-122.4372794,37.7995751
-122.4122284,37.7824869
-122.4175552,37.7784759
-122.4067676,37.7959689
-122.4248607,37.785786
-122.4038143,37.7701761
-122.4625652,37.7254908
-122.4179462,37.76197629
-122.4012143,37.7885422
-122.4392341,37.7998932
-122.4381959,37.7758453
-122.4172966,37.7708585
-122.3973653,37.7817523
-122.4188927,37.7727994
-122.4382447,37.8006243
-122.4172228,37.7905368
-122.419932,37.7882289
-122.3939409,37.77134385
-122.4070965,37.7932957
-122.4367839,37.799638
-122.4825578,37.7631148
-122.4323275,37.7851845
-122.3930307,37.7773534
-122.4204885,37.7899833
-122.4215364,37.7944091
-122.418171,37.7503731
-122.4355357,37.797704
-122.4184367,37.7870847
-122.4029715,37.7798086
-122.4242245,37.7766623
-122.4103316,37.7897847
-122.4082018,37.7966901
-122.3963581,37.7974755
-122.454451,37.7814234
-122.4173552,37.7828487
-122.4038759,37.7285186
-122.4009219,37.799508
-122.409838,37.789005
-122.3909347,37.7344913
-122.3945203,37.7747736
-122.4778206,37.7634567
-122.4198799,37.7907657
-122.422251,37.7883833
-122.4096268,37.7815807
-122.4232049,37.7784323
-122.4228612,37.7888805
-122.4007776,37.7957602
-122.45141,37.7867473
-122.4176117,37.7862245
-122.4226765,37.7865374
-122.4068595,37.7681444
-122.4049345,37.7764622
-122.4085541,37.7990616
-122.4188796,37.8061948
-122.4182517,37.7493141
-122.4015094,37.8012597
-122.4035222,37.7968134
-122.479665,37.7821877
-122.4234451,37.7647543
-122.3961716,37.7927288
-122.4329467,37.7899194
-122.3993145,37.7933663
-122.4011782,37.79106801
-122.3965733,37.79520242
-122.4331491,37.7841245
-122.4520109,37.7452272
-122.4836417,37.7635475
-122.3991948,37.77126996
-122.4215576,37.7922652
-122.4347642,37.75945869
-122.4200253,37.7466124
-122.3997324,37.7997885
-122.4218292,37.7791073
-122.4154018,37.7749849
-122.3929453,37.7903558
-122.4125788,37.7829196
-122.3995675,37.77709462
-122.4640791,37.7639407
-122.41397,37.780828
-122.4331719,37.785253
-122.4531902,37.76790979
-122.407576,37.7817566
-122.4179561,37.8059633
-122.4183901,37.7507595
-122.4660593,37.7822967
-122.3950729,37.7934494
-122.3893236,37.7838993
-122.4037321,37.76785908
-122.4220447,37.7677017
-122.406231,37.7974475
-122.3860954,37.77044814
-122.428176,37.797957
-122.4060628,37.7894831
-122.4268402,37.7680189
-122.4213511,37.7934921
-122.3974115,37.776497
-122.4351484,37.72498883
-122.418527,37.7478655
-122.4153719,37.7813874
-122.45925,37.7813829
-122.4201483,37.77635401
-122.4335521,37.7972733
-122.490094,37.7535459
-122.4209572,37.7601764
-122.3961503,37.77728202
-122.394856,37.7868792
-122.4138784,37.7838375
-122.4197504,37.7754508
-122.4495418,37.76948861
-122.439706,37.7838996
-122.4111594,37.7840583
-122.4077201,37.7818461
-122.402897,37.79314
-122.4142525,37.786533
-122.4144948,37.7723539
-122.4520953,37.7864542
-122.4409841,37.7851601
-122.4206799,37.7901537
-122.4076908,37.8014314
-122.4016138,37.80098411
-122.4532893,37.76741553
-122.4393623,37.7158876
-122.4096759,37.7778613
-122.4273559,37.76893
-122.3958766,37.7836066
-122.4680668,37.78071271
-122.4357416,37.78379403
-122.4380666,37.8005224
-122.3920617,37.7768969
-122.4002069,37.7828968
-122.4188755,37.7864496
-122.4057502,37.7716652
-122.4230132,37.7774715
-122.42246,37.8064769
-122.4044049,37.7768787
-122.4654589,37.7407825
-122.4655754,37.7830709
-122.4183697,37.77172805
-122.3969038,37.7955874
-122.4386525,37.7836515
-122.4770367,37.7542841
-122.4729215,37.7314481
-122.3884037,37.7829515
-122.4160234,37.7787843
-122.4433747,37.7140286
-122.4038579,37.7972356
-122.4218736,37.7960785
-122.4008842,37.7854577
-122.4595311,37.7813702
-122.3888935,37.7891302
-122.4180543,37.77648522
-122.4201161,37.7687552
-122.3969512,37.7958203
-122.417514,37.78133557
-122.4068619,37.7681698
-122.3966898,37.795776
-122.4324156,37.782192
-122.4519264,37.7864757
-122.4068648,37.7702836
-122.3927361,37.7836701
-122.4186434,37.7684096
-122.397573,37.7944219
-122.4080505,37.7940817
-122.4015675,37.8015415
-122.4014503,37.7950033
-122.3979431,37.7793376
-122.4217135,37.77273226
-122.3868766,37.7719107
-122.3980743,37.7843395
-122.4043782,37.7288186
-122.4537613,37.781511
-122.4036087,37.7799712
-122.3931258,37.7863402
-122.4099485,37.7878533
-122.4039386,37.80531218
-122.4848463,37.7631529
-122.4161909,37.8072628
-122.4098419,37.7973919
-122.4164396,37.7783311
-122.4090887,37.7843158
-122.4781249,37.7799259
-122.4023188,37.7938168
-122.4167937,37.7871612
-122.4037493,37.7825448
-122.4486676,37.769901
-122.4663108,37.7650318
-122.4165982,37.7783389
-122.4358185,37.7983791
-122.450586,37.7819155
-122.4612984,37.78342545
-122.4594831,37.7246801
-122.4347922,37.7248468
-122.4038455,37.7894367
-122.4099255,37.78206072
-122.3986893,37.7880702
-122.4101436,37.78513626
-122.4575513,37.7636379
-122.4070642,37.7912657
-122.4659502,37.7825367
-122.4341377,37.76099618
-122.452144,37.7694054
-122.4163635,37.7757521
-122.42983,37.7666246
-122.4506745,37.7821796
-122.4142516,37.7719263
-122.4111285,37.7845873
-122.4733096,37.780748
-122.4497072,37.7658859
-122.406502,37.7884803
-122.4132252,37.7730152
-122.4198883,37.7564835
-122.3977717,37.7953848
-122.4245652,37.7984161
-122.4191168,37.768381
-122.3927625,37.7885334
-122.4197026,37.7585465
-122.442154,37.7825299
-122.3998583,37.7775701
-122.4507056,37.7866311
-122.4185048,37.7885496
-122.4064628,37.7577074
-122.3952093,37.7816868
-122.4766597,37.7426962
-122.4218656,37.788885
-122.3925018,37.77957204
-122.3999128,37.77304134
-122.4818694,37.7800881
-122.4181426,37.7710158
-122.4198806,37.7840326
-122.4043027,37.8049282
-122.4404085,37.7873699
-122.4062679,37.7933157
-122.4027743,37.8015638
-122.4791765,37.782346
-122.3987901,37.788912
-122.4331777,37.7510657
-122.4119455,37.7894093
-122.4169069,37.7715575
-122.4171436,37.7872515
-122.4085336,37.8072781
-122.4379457,37.7994906
-122.4079957,37.7858787
-122.4180808,37.7684435
-122.4215666,37.77424574
-122.4187137,37.7586999
-122.3988703,37.7849386
-122.4428198,37.7994637
-122.4091075,37.7811684
-122.4237179,37.7648756
-122.3972569,37.76818456
-122.4753382,37.7429827
-122.398154,37.77596679
-122.412447,37.7827882
-122.424281,37.77136128
-122.3969516,37.7905668
-122.4183479,37.7878018
-122.38721,37.77128238
-122.4120553,37.80767047
-122.4013488,37.7900924
-122.4133667,37.8023952
-122.406175,37.79569861
-122.3957849,37.7778624
-122.4023662,37.7864141
-122.4220676,37.7740743
-122.4013172,37.7884612
-122.4206036,37.7526533
-122.3983663,37.78832461
-122.3913698,37.7916833
-122.4219944,37.77694682
-122.3948395,37.7893475
-122.4131379,37.786998
-122.4237898,37.7862624
-122.4175424,37.7862334
-122.4165889,37.7719896
-122.434884,37.78428518
-122.4755798,37.74366784
-122.4498614,37.7656572
-122.4037973,37.7798218
-122.3858859,37.7700244
-122.4162756,37.7756819
-122.4651481,37.7808444
-122.431327,37.7859863
-122.3989046,37.7849652
-122.4206124,37.7826829
-122.4031381,37.7754265
-122.4026838,37.7948022
-122.3907429,37.7675165
-122.4342751,37.76345811
-122.4134919,37.7746217
-122.4366535,37.7968787
-122.4527209,37.7874024
-122.4087674,37.7713683
-122.423262,37.7759572
-122.3981047,37.7902963
-122.4629569,37.7829409
-122.4177697,37.7739135
-122.3858789,37.769753
-122.4222567,37.7979751
-122.3974924,37.7816524
-122.4074204,37.7950632
-122.485476,37.7820609
-122.4385141,37.7759127
-122.4043259,37.7796457
-122.4212235,37.7828971
-122.3978284,37.7941709
-122.4736881,37.7317923
-122.40442,37.7294462
-122.4176469,37.7786617
-122.4184091,37.7799992
-122.4054204,37.7312072
-122.4133843,37.7712345
-122.4531225,37.7863235
-122.4201116,37.7475136
-122.4033673,37.79605951
-122.400165,37.7938124
-122.439153,37.8001021
-122.4196817,37.7754595
-122.4266247,37.7517986
-122.4175984,37.7522261
-122.394435,37.7836112
-122.4027518,37.8014526
-122.4306797,37.7848241
-122.433361,37.7868667
-122.4289549,37.766418
-122.4393626,37.71880553
-122.4834605,37.7821538
-122.4301143,37.7854617
-122.4229538,37.7926525
-122.3970792,37.7767599
-122.4192268,37.7717445
-122.4367784,37.7222235
-122.4229993,37.7944961
-122.3908676,37.76854016
-122.401303,37.7884723
-122.4082312,37.7711847
-122.4166626,37.786986
-122.4377222,37.8001113
-122.4212036,37.7927403
-122.4347912,37.75974868
-122.4179963,37.7538257
-122.4108181,37.8005328
-122.4042108,37.7794943
-122.4213205,37.78958327
-122.4597195,37.76287961
-122.4193534,37.7844079
-122.3988269,37.7931759
-122.3903138,37.7718683
-122.4049774,37.8048405
-122.3928614,37.77137565
-122.4383083,37.7214329
-122.416781,37.7833401
-122.3949465,37.7957805
-122.3881499,37.76588381
-122.3983144,37.77462
-122.4667063,37.7807741
-122.4479539,37.7699398
-122.4401164,37.7870092
-122.4539208,37.7440704
-122.4009475,37.7917673
-122.3967748,37.7962182
-122.4055167,37.71202727
-122.4635147,37.7829151
-122.4776526,37.7636181
-122.3954485,37.788199
-122.4036479,37.76692026
-122.4015341,37.7954347
-122.4155502,37.80545336
-122.406032,37.7718879
-122.4541468,37.7863989
-122.420263,37.7915189
-122.4396705,37.7154483
-122.4139576,37.782696
-122.3989791,37.7939144
-122.4015224,37.7976166
-122.3947271,37.7917753
-122.3930057,37.77122862
-122.4527003,37.7446836
-122.4319226,37.7790841
-122.4019022,37.8024471
-122.4870468,37.7798467
-122.4469348,37.76967687
-122.4081187,37.7790927
-122.4060823,37.7120538
-122.4080533,37.7868237
-122.3986689,37.7931831
-122.4003946,37.7876321
-122.4579171,37.78117182
-122.4338056,37.7884
-122.4218796,37.7659781
-122.4009347,37.7917053
-122.4770283,37.7541469
-122.4130669,37.7528472
-122.3952739,37.7818937
-122.4017118,37.7938942
-122.4016358,37.7939038
-122.3996196,37.7931772
-122.4006623,37.7921961
-122.4370154,37.77167829
-122.4213738,37.7606966
-122.3992978,37.7960893
-122.4090359,37.8076483
-122.4611234,37.782879
-122.4085111,37.7849354
-122.4303479,37.785568
-122.394702,37.7805358
-122.4131793,37.78582617
-122.4202673,37.7888911
-122.4099052,37.7952103
-122.4091543,37.797479
-122.4054528,37.732328
-122.4673273,37.7395862
-122.3891409,37.7867157
-122.4379228,37.77611781
-122.4597263,37.7813614
